787	1033
787	3
787	847
787	287
835	4514
835	1860
835	100595
835	40508
835	221101130002110144
835	8620
777	7244
777	201208140011428990
777	2702
777	290
777	998
777	603171
777	31878
777	91629
777	30240
777	14667
815	3772
754	1453
754	671
754	87341
754	1046
754	74863
754	96241
326	977
326	789
326	15410
326	283
326	1264
326	3140
326	781
326	285
326	4238
326	1467
382	25995
382	1249
382	201201200008715861
382	201201200007486597
382	679687
382	3239
382	37797
382	816482
382	201104270004916522
382	201104270004378134
373	54334
373	191783
391	201008210000459632
350	303501395686449610
350	541008
350	201105210005354262
350	201206140010626630
350	201108220007027163
350	13703
350	758744
350	38162
350	201008170000424064
350	221007300000088584
309	5147
309	719
309	6027
309	2702
309	1396
309	449
309	1616
309	3567
309	2470
309	25857
398	2318
398	15208
398	201108200006410794
398	318638
398	1029
398	287
398	1725
374	13
374	1949
374	3910
374	287
374	10
318	1686
318	789
318	1501
318	464
318	10
318	283
348	252161
348	71627
348	115836
348	10419
348	201112240008958808
348	135377
348	20122
348	79258
348	126043
348	231012030001723198
386	464
386	5395
386	32675
386	2074
386	287
351	201108250007061848
351	59
351	3140
351	2044
351	1033
351	463
351	1501
351	287
351	847
351	2725
412	847
412	2725
412	285
343	201205040010681733
343	201203040009305240
343	201111030008282353
343	201110030007763123
343	201104110004594832
343	231010290000983316
343	221101090002601659
343	221101090002019495
409	660
409	320
409	292
409	1728
409	638
409	741
409	289
409	285
409	493
409	331
349	1347
349	287
349	10
349	623
349	2725
349	463
349	829
349	464
349	283
390	303570733273438290
390	2044
390	5150
390	1971
390	20914
389	287
389	1347
389	1799
389	464
389	43125
392	303521290885839968
392	303521290818364033
392	5486
392	1024
392	201201020009088923
392	201105270004904500
392	129633
392	201105260004883001
392	201105260005452208
392	201105260004905814
334	1394
334	7617
380	1799
380	15142
380	631
380	684
380	922
380	1501
380	1029
328	654269
328	201010050000899361
328	201208100010127236
328	221101010002452073
328	169747
328	462848
328	152781
328	1733
328	21173
375	2825
375	8075
375	44783
375	59923
375	820512
375	314
375	1235
375	287
375	10
375	449
322	2210
322	1875
322	2044
322	3374
322	90880
322	829
322	847
314	2495
314	1938
314	1530
314	2045
314	2927
314	626
314	1838
314	540
314	449
314	17338
303	10
303	1347
303	631
333	2725
333	1501
333	287
333	10
333	285
385	7560
385	950
385	23332
385	37840
385	284671
327	3519
327	92705
327	20255
327	201203170010053073
327	740982
327	327187
327	463
327	725960
327	1241
371	998
371	303595
371	1264
371	922
371	283
371	201203100009929559
353	113921
353	105137
353	135183
353	285
353	2725
353	283
353	287
353	847
347	829
347	201105190004758641
347	1097
347	1420
347	2352
347	221008010000107960
347	385526
347	2111
347	4115
347	316
331	211007240000038857
331	201009020000573479
331	303529805892796142
647	201205240010920422
647	201109180007501208
647	464
647	283
647	10
647	847
647	201108210006983569
647	68885
647	2593
664	290
664	3374
664	289
664	2622
664	231
664	612
664	283
664	1684
664	1875
664	1725
642	1029
642	10
642	847
642	464
700	300
700	221010270001153585
700	221010270001154352
700	1690
700	2074
710	10
710	384702
710	463
710	1055
710	285
710	283
710	287
710	847
654	3957
654	29054
654	12837
654	1501
654	464
654	1674
654	2110
654	283
654	1015
654	1686
724	540
724	3374
724	1686
724	1033
724	463
724	847
724	631
724	1448
724	624
724	1541
709	201010010000845472
709	201010010000846178
709	14800
709	30580
709	10576
709	464
709	449
646	42565
646	276998
646	201012190002188898
646	998
646	4289
646	75313
646	24373
646	11861
646	1029
694	3989
694	104829
694	7319
694	615252
694	201109130005595276
694	201109110006805980
694	14324
694	24928
694	25040
694	221104190004789813
666	201201250008783600
666	8138
666	201010280001157913
666	10
666	4640
666	464
666	10737
666	87604
727	283
727	464
688	3375
688	5194
688	1938
688	1033
688	5486
688	900892
688	19524
688	489282
688	91043
723	4273
723	201102220002937745
723	809
723	9715
723	60460
723	4563
723	9291
723	3310
723	398248
687	1336
687	809
687	1235
687	287
687	10
738	3281
738	4467
738	8075
738	1666
738	463
738	1184
738	2308
738	1691
738	6054
738	36534
716	7284
716	1084
716	4640
716	13
659	1477
659	1501
659	10
659	314
659	289
659	463
659	283
659	1725
659	285
659	540
638	32899
638	1725
638	1029
638	1501
638	201012300001849734
638	293146
638	201071
638	492
638	96311
638	1024
635	303592288322279380
635	201105310005559373
663	631
641	463
641	464
641	2725
641	1725
718	2110
718	1674
718	684
718	5150
718	633
718	20532
718	5751
718	980
718	797
718	847
651	449697
651	638
651	998
691	950
691	10000
691	789
691	7865
691	46846
691	14691
691	45480
691	847
744	314
744	385093
744	10533
744	199106
744	116071
744	809
744	14630
744	110214
744	4668
744	6542
667	63627
667	160261
667	660
667	4310
667	201012090001916319
667	413923
667	949990
667	37988
667	4138
667	3
643	1241
643	59230
643	626
643	221010230001104183
699	1029
699	847
699	283
699	463
699	781
699	1033
699	287
699	464
699	10
721	287
721	135219
721	671
721	201102120002687685
721	1938
721	2044
690	1997
690	33766
690	2183
705	595765
705	94343
705	223955
705	201109010007189002
705	139671
705	61426
705	115294
705	1711
705	105432
705	847
739	20302
739	1471
739	4640
739	1397
739	2725
739	631
739	201201300007590186
739	1725
739	18135
739	231012060001630197
730	261927
730	201208250011566595
730	688982
730	1938
730	372517
730	1848
730	56918
611	6275
611	285
611	2725
611	119332
611	16847
611	125
611	653
543	3281
543	3860
543	20302
543	6607
543	7279
543	692
543	314
543	1033
543	285
543	283
621	92598
621	760
621	777
621	774
621	693
621	3
621	320
621	201201190008709871
621	612
621	1725
576	1029
576	2725
576	847
606	998
606	285
606	464
606	829
606	1725
603	788
603	1024
603	1728
603	1033
603	463
603	1029
603	283
603	847
541	201008120000368679
544	847
544	1501
544	10
544	2342
544	463
544	289
544	6978
544	777832
544	464
544	283
560	1235
560	540
525	3846
525	201008050000315758
525	201106290005470374
525	998
525	290
525	922
525	1686
525	285
525	283
525	847
571	201201040009108573
571	19860
571	201008230000480517
571	1024
571	79458
571	188776
571	847
571	13248
571	85483
551	809
551	1501
551	463
551	464
602	847
602	289
602	283
602	201206060010502161
602	326888
602	1541
602	2725
565	27562
565	237424
565	17806
565	9935
565	1241
565	922
565	283
565	847
565	1501
534	922
534	289
534	13
531	201107150006292138
531	201107150004485937
531	1405
531	248440
531	1848
531	543421
531	829
531	5486
531	3140
531	314
607	998
607	1454
607	20255
607	5039
607	2355
618	847
631	1477
631	797
631	63455
631	1938
631	3660
631	16659
631	309609
631	105403
631	68376
631	1142
556	1938
556	320
556	3743
556	1015
556	3687
556	2112
556	1714
556	1860
556	3957
556	2716
599	4974
599	979
599	762
599	631
599	1960
599	3299
599	612
601	303566690807333020
564	281
564	314
564	829
564	2725
564	847
539	211007230000022432
539	718843
539	662744
539	201007270000060127
539	206669
539	14800
620	673854
620	829
620	17511
620	998
620	847
532	1971
532	540
532	692
532	3
532	1501
532	829
532	286
532	463
532	1725
594	2683
605	1304
605	1015
605	125810
605	829
605	201109150006865855
605	249095
605	221010200000875487
605	1465
605	11939
605	3717
589	314
589	287
589	285
589	283
589	10
589	847
589	464
617	464
617	1029
617	829
617	283
617	285
633	1405
633	3963
633	1938
633	1661
633	1686
633	998
633	612
633	1501
633	1725
633	283
550	125
550	314
550	1501
550	10
550	464
550	2725
550	283
550	221011100001148516
550	319213
550	540
586	150900
586	201012290002396959
586	201111170008485093
586	303495270987998878
586	201009250000775601
586	332085
586	201010110000978071
586	221012040001770639
586	30226
610	201108090006737559
610	14588
610	201107300005951271
610	201101040001929725
610	1674
630	293146
548	684
548	758
548	415707
2675	6926
2675	829
2675	287
2675	283
2675	10
2675	464
2653	221102270003650188
2653	201009060000606114
2653	798521
2653	201102230003534772
2653	85453
2653	201102230002963880
2653	201102230002961411
2653	201102230002977174
2653	201102230002961401
2653	201011210001523160
2681	37916
2681	1961
2681	5583
2681	316
2681	48494
2681	97369
2681	44811
2685	1728
2685	289
2685	1029
2685	774
2685	201112250008400905
2685	135219
2685	140079
2685	112159
2685	201010090000946372
2605	10
2605	283
2605	847
2665	10
2665	464
2665	631
2665	3
2612	5395
2612	1015
2612	463
2612	1728
2612	1029
2612	10
2612	287
2612	612
2612	1725
2612	283
2655	1405
2626	2364
2613	201107260006483753
2613	2927
2613	78363
2613	201204030008453557
2613	41887
2613	201110270006357566
2613	998
2613	173713
2613	36198
2604	313100
2604	16452
2604	1565
2604	3510
2604	97652
2604	19706
2604	6550
2604	493
2604	164681
2604	540
2616	58371
2616	1436
2616	1646
2616	623
2616	13395
2616	1240
2616	4
2616	684
2616	2057
2652	2692
2652	463
2652	977
2652	781
2652	1033
2652	201201190008709871
2652	25857
2631	3519
2631	3521
2631	99579
2631	99580
2631	36683
2631	5486
2631	829
2631	464
2631	1725
2659	2396
2659	4864
2659	1381
2659	4876
2659	2378
2659	544
2659	2926
2659	1044
2659	3773
2676	2091
2676	631
2676	231
2602	1139
2602	847
2648	201103080003888958
2648	231103070003874703
2648	847
2648	201009090000629475
2615	847
2615	96487
2615	198817
2615	38022
2615	1313
2615	464
2615	920
2633	201107020005487785
2633	201104130004656913
2633	11653
2633	106827
2633	7119
2599	1501
2599	1661
2628	231101050002522118
2628	847
2628	201206270010776401
2628	218368
2628	560377
2628	392818
2628	115310
2626	299994
2626	626141
2626	626140
2664	150655
2664	1007860
2664	83200
2664	630825
2664	61568
2664	1331
2664	1490
2664	11731
2664	1883
2664	22648
2652	59230
2652	704528
2652	75653
2614	201103100002117767
2614	21034
2614	2044
2614	201012230002292979
2614	201008110000364362
2614	201203120009966478
2662	201207230011710193
2677	201207110009738976
2677	69388
2677	201107300005951361
2677	1399
2677	201008190000442463
2677	753578
2677	1464
2632	5234
2632	5395
2632	463
2632	653
2632	1686
2632	1728
2632	286
2632	287
2632	802
2632	2725
2667	1405
2630	666298
2630	31905
2630	7772
2630	14002
2630	1354
2630	201088
2630	17166
2630	15532
2630	90320
2630	4128
2686	464
2686	163499
2686	829
2686	285
2686	283
2686	1597
2686	10389
2686	692
2678	551086
2678	13267
2678	84539
2678	3623
2678	221102250003605899
2678	33199
2678	78196
2678	847
2607	23647
2607	814
2607	2282
2607	11585
2607	29755
2607	1975
2607	644194
2607	221103070003853638
964	724
964	1347
964	2110
964	283
964	28911
987	290
987	684
987	1501
987	781
987	829
987	464
987	847
987	10
987	283
987	285
956	162235
956	464
956	1347
956	10
956	73785
956	12399
956	2725
956	1725
956	809
956	287
1003	802
1003	1686
1003	781
1003	1541
1003	3374
1003	692
1003	797
1003	287
1003	283
1003	829
1009	9
1009	90880
1009	693
1009	2716
1009	9403
1009	847
1009	285
1009	1395
1009	64134
1009	121069
1036	201202130009050764
1036	201202280009245394
1036	130458
1036	133616
1036	201112090008192125
1036	201104150002862996
1001	2535
1001	1938
1001	847
1001	693
1001	922
1001	797
1001	1501
1001	463
1001	283
1001	464
946	455
946	6959
946	285
946	1474
950	201207310011794969
950	201105050005083769
950	61203
950	201899
950	709663
950	17511
950	21016
950	22641
950	20255
950	3735
1037	285
1037	283
1037	827
1037	1037
1037	921
1037	2147
980	182976
980	349661
980	1316
980	14630
980	2044
980	2396
980	5454
980	5380
980	4217
980	1029
988	1024
988	540
988	631
988	2535
988	7561
949	201205060010155284
949	20309
949	10948
949	980
949	1635
949	3328
949	2124
949	11727
949	283
949	3567
959	201112310007239346
959	449
959	20255
959	201110040007771743
959	713907
959	201110040007754389
959	201110040007753038
959	201103090003922488
1013	572193
1013	7929
1013	9624
1013	935175
1013	201008300000546731
1013	201008010000106241
1013	221011110001170367
1013	231010020000852010
983	197215
983	93137
983	314643
983	4138
999	671
999	1684
999	285
970	221103070003287371
1017	110366
1017	201008310000551858
1020	201204050010268322
1020	201201310008840171
954	231
954	4
954	1686
954	781
954	285
954	1395
954	1264
954	13
954	1235
954	464
977	1799
977	1347
977	998
977	5395
977	285
977	289
977	1728
977	1033
977	1938
977	3
971	201104060003940194
971	280070
971	201108140005034446
971	397591
971	250966
971	201203170009465005
971	201110220008070542
971	181117
971	201109020007220462
971	201109030006672181
997	196757
997	504578
997	201009080000623299
997	797
997	25175
997	201007300000084972
997	201009080000621215
997	506046
997	201009080000623279
997	111222
968	1304
968	78262
968	45574
968	8506
968	9234
1011	3949
1011	463
1011	781
1011	53752
1011	829
1011	847
982	303532171543718706
982	303539080451196620
982	201101090002018870
982	201010120000987721
982	201010120000987731
982	2956
982	201206010010451441
982	303531869012760861
989	67621
989	1872
989	12630
989	236306
989	201203130009969472
989	201202260009212810
989	1938
989	1862
989	1804
1027	28842
1027	281
1027	1501
1027	829
1027	10
1027	287
1027	1725
1027	2725
1027	283
2272	201009170000695338
2272	228
2272	1661
2272	684
2272	1033
2272	125
2272	314
2272	289
2250	35649
2250	1426
2250	1302
2250	529
2250	816
2250	493
2250	835
2250	285
2250	829
2250	87462
2234	40916
2234	212005
2234	914817
2234	231010030000870360
2234	12501
2234	137257
2234	231011160001251957
2234	59009
2283	829
2283	283
2283	660
2283	3393
2283	1467
2283	788
2283	863
2283	10
2283	464
2283	836
2200	612
2200	1725
2200	285
2200	809
2200	2090
2200	47022
2200	6110
2200	6109
2200	226510
2242	650820
2242	37413
2242	1578
2242	1024
2213	187788
2213	71555
2213	35933
2213	123
2213	1024
2213	79255
2213	78196
2258	6430
2258	84456
2258	134488
2214	10
2214	283
2214	464
2214	2725
2214	285
2271	13026
2271	3
2271	1139
2284	671
2284	540
2284	1029
2284	847
2284	797
2284	684
2222	5053
2222	13014
2222	1779
2222	4
2222	1686
2222	290
2222	684
2222	1235
2222	1501
2222	829
2279	1799
2279	201108180006930349
2279	634790
2279	85743
2279	112574
2199	3696
2199	285
2199	27771
2199	125
2199	1237
2199	3764
2199	1015
2199	847
2199	797
2251	332
2251	20914
2251	648
2251	1639
2251	6342
2251	314
2251	653
2251	1725
2251	1579
2207	2282
2207	774
2205	4138
2205	781
2205	10
2205	1684
2205	540
2205	5194
2205	847
2274	847
2274	829
2274	2725
2274	1725
2274	80
2274	285
2274	283
2274	287
2274	10
2274	464
2243	201207090011498419
2243	173375
2243	8414
2243	201111140008427829
2243	221104130004053365
2243	221101020001885651
2243	366532
2243	786814
2243	2588
2243	201010280000968866
2239	6415
2239	22858
2239	518995
2239	3203
2239	290
2239	1029
2239	11567
2239	816
2239	445
2239	292
2206	201209060012293009
2206	1405
2206	125
2206	693
2206	228
2206	774
2206	3623
2206	1014
2280	221102170003427593
2280	1405
2280	2396
2280	201112050008715199
2280	1686
2280	1033
2280	781
2280	1501
2280	2725
2253	464
2253	1799
2253	28764
2212	1347
2210	1501
2210	10
2210	829
2210	464
2210	1725
2210	2725
2210	283
2210	285
2228	10
2262	4138
2262	693
2262	2352
2262	3570
2229	463
2229	1033
2229	774
2229	2044
2229	3140
2229	290
2229	1661
2229	464
2229	287
2229	847
2232	463
2232	5395
2232	1029
2232	201201190008709871
2232	847
2202	314
2202	283
2202	1033
2202	464
2202	3375
2202	624
2202	286
2202	3140
2202	788
2202	684
2230	286
2230	290
2230	692
2230	797
2230	1033
2230	464
2230	287
2230	847
2231	5486
2231	2926
2231	90880
2231	3
2231	464
2231	829
2231	283
2231	847
2205	1938
2205	693
2205	314
2237	809
2237	537832
2237	837
2237	10
2237	1330
2237	781
2204	1862
2204	3331
2204	1503
2267	201201150008686554
2267	201111140007862505
2267	201109170007473462
2267	231012050001805509
2267	201101280002961563
2267	201009210000733648
1722	540
1814	283
1814	819134
1814	17563
1814	10
1814	247205
1814	22498
1814	847
1814	1033
1814	289
1829	1139
1829	464
1786	406287
1786	1725
1786	9742
1786	221012100001737517
1786	2149
1786	449
1786	2311
1757	9600
1757	7024
1757	6076
1820	385526
1820	20302
1820	123293
1820	891639
1820	653
1820	26304
1820	245478
1820	13399
1820	949888
1820	2282
1827	10
1730	1033
1730	25857
1730	1094
1730	5744
1730	2192
1730	1674
1808	24858
1795	1431
1795	303527838248039673
1795	28146
1795	1029
1725	847
1725	1501
1833	829
1833	6619
1833	17822
1833	89415
1833	603434
1833	5380
1833	441369
1833	5434
1833	2044
1833	3
1742	6523
1742	161256
1742	135219
1742	671
1742	778
1742	2310
1742	2927
1742	287129
1742	977
1742	1029
1838	20302
1838	4906
1838	1055
1838	827
1838	6607
1838	3299
1759	1347
1759	1799
1809	847
1809	4623
1809	693
1809	4597
1809	1938
1809	1235
1809	125
1809	6872
1809	10389
1809	3600
1758	185762
1761	5395
1761	286
1761	5486
1761	1015
1761	1336
1761	788
1761	493
1761	1033
1761	287
1761	283
1752	43125
1752	3773
1752	762
1752	631
1741	5263
1741	232
1741	2533
1741	1235
1812	2396
1812	463
1812	290
1812	1029
1757	201205310010997272
1757	102605
1757	201109280007643402
1757	201109280007665918
1757	574728
1757	201105300005527989
1757	201109280007077531
1731	1638
1731	289557
1731	228
1731	1235
1731	125
1731	1725
1731	464
1731	283
1731	285
1766	283
1766	4
1766	464
1766	653
1766	1033
1766	3
1766	1501
1766	847
1835	38366
1835	1501
1835	50944
1835	283
1835	285
1835	829
1835	464
1835	2725
1835	10
1835	847
1727	1029
1727	201008210000461505
1727	13602
1727	7279
1727	1024
1727	103015
1727	198890
1727	221102270003649919
1727	129156
1727	847
1803	1661
1803	829
1803	1541
1803	301
1803	1024
1803	1033
1803	1358
1803	802
1803	781
1803	464
1737	84432
2764	6061
2781	221102070002583444
2781	221104200004213270
2781	301023
2781	540
2781	301
2781	830
2781	201008130000378730
2781	624
2781	643
2781	1451
2703	464
2703	1029
2703	50265
2703	1388
2703	829
2703	283
2703	6965
2703	633
2751	201010290001169212
2751	27014
2751	22365
2751	10931
2751	847
2771	835
2771	2926
2771	3810
2771	302
2771	544
2771	829
2771	631
2771	4640
2700	798
2700	1530
2700	463
2700	1971
2700	1892
2700	5150
2700	6470
2700	1405
2700	693
2700	1336
2720	231010120000990490
2720	57575
2720	221008020000109332
2720	83405
2745	7279
2745	980
2745	839
2745	6589
2745	314
2745	10
2745	281
2691	16593
2691	672
2691	2396
2691	463
2691	1029
2691	847
2712	2044
2712	463
2712	1029
2712	1725
2727	3375
2727	70515
2688	175043
2688	1725
2688	847
2688	287
2688	464
2688	829
2688	10
2714	1725
2714	463
2714	1938
2714	774
2714	5486
2714	2725
2737	3847
2737	2348
2737	2407
2737	287
2737	4141
2737	836
2737	984
2737	1935
2737	6027
2711	847
2711	48968
2711	1139
2711	1405
2711	4263
2711	337
2711	464
2711	904
2711	10
2711	23783
2780	347064
2780	124952
2780	68348
2780	1487
2780	221102110002660010
2780	809
2780	211007240000036649
2780	377168
2780	847
2735	303500148061534210
2763	3386
2763	426598
2763	809
2763	1241
2763	201008300000548388
2763	221105080004580574
2763	691619
2763	373557
2718	1330
2718	774
2718	3374
2718	653
2718	320
2718	781
2718	463
2718	464
2718	847
2718	283
2710	20302
2710	5873
2710	47457
2710	25857
2788	612
2788	1725
2788	41218
2788	653
2779	303504496598347990
2779	201101230002292334
2779	201008200000450286
2779	440964
2779	121354
2779	221101050001949330
2779	1055
2779	66371
2779	998
2732	201203150008213347
2732	13259
2732	3623
2732	283
2732	847
2732	464
2732	10
2732	221103270003704731
2760	829
2760	3567
2760	1015
2760	3147
2760	1033
2760	1725
2713	1033
2713	314
2713	1029
2713	287
2713	829
2713	464
2713	2725
2713	283
2713	285
921	1029
921	692
921	1501
921	2725
921	285
921	829
921	464
928	1960
928	653
928	6872
928	3374
891	283
891	59
891	1938
891	1024
891	3374
891	847
890	809
890	1501
890	829
890	1029
890	464
890	10
890	2725
890	847
890	283
890	285
851	287
851	829
851	464
851	285
851	10
851	847
851	283
888	1799
880	1938
880	22057
880	8900
880	2044
880	3
880	847
862	1405
862	10
862	464
862	28158
862	4138
862	1938
862	7789
862	54412
902	10
873	286
873	2725
873	5486
873	1033
873	56
873	59
873	9
873	847
873	1938
880	446272
867	50593
867	54029
867	282
867	4608
867	201007270000059969
855	610669
855	201008110000361232
855	23747
855	6275
855	3600
855	9150
855	809
894	1938
894	1875
894	788
894	1090
894	540
894	463
894	10
894	1725
899	303545354974760272
899	201206280010799945
899	35857
899	1938
899	463
856	529
856	1139
856	464
856	3140
856	287
856	84581
856	562930
856	5395
856	5486
929	1965
929	18544
929	191783
929	11287
929	364288
929	49366
929	201104050004462958
929	291610
940	4719
940	53752
940	201008170000419752
940	582
940	201201190008709871
940	829
940	283
940	19909
927	221103120003980998
927	45865
927	191783
927	18926
927	785166
927	20479
927	40115
927	1313
927	1725
877	131137
877	82325
877	201010280001159992
875	201009250000768402
875	570015
875	221105190003528296
875	29148
875	140079
875	27709
875	6377
875	977203
875	449
883	1347
908	829
908	123283
908	1184
908	12124
908	5395
908	977
908	463
853	1347
853	463
853	1214
853	464707
853	449
853	1560
853	283
853	847
853	464
853	285
930	50979
930	969640
930	200364
930	11864
930	837
939	1405
939	835
939	998
939	3782
939	1113
939	314
869	285
869	12204
869	53832
869	52525
869	514828
869	41314
869	10223
847	464
847	287
847	829
847	10
859	845758
859	265075
859	1937
859	17859
859	427007
859	21678
859	847
859	6334
859	393712
934	847
934	283
934	810
934	10
934	1424
934	464
934	684
934	285
879	152732
879	201206100010551791
879	56
879	296042
879	115169
879	872728
879	226935
879	201201090009146112
879	3717
879	20255
876	781
876	2044
922	7560
922	6054
922	372259
922	221012140001857827
922	221103310003800164
922	201202070009502542
922	333794
922	2352
922	1347
922	287
893	13125
893	1671
893	542843
893	1501
893	586
893	6230
893	708837
893	45307
893	1029
893	1728
868	631
917	2352
917	135183
917	998
860	1501
860	1029
1039	537
1039	937
1039	1235
1039	2396
1039	10
1039	231
1039	1397
1061	228
1061	809
1061	320
1061	1235
1061	125
1061	1501
1061	2725
1061	283
1061	285
1061	847
1071	718
1071	91156
1071	71924
1071	852483
1071	322383
1071	692
1071	1397
1071	2411
1071	624
1071	1725
1096	285
1096	540
1075	9929
1075	17002
1075	201010290000983586
1075	201108280007122498
1075	194732
1075	218888
1075	195951
1075	3570
1075	449
1050	10
1050	287
1050	43125
1050	201201190008709871
1050	4640
1050	1725
1073	221101030002490772
1073	201103270004283532
1073	4890
1073	70440
1059	1501
1059	829
1059	612
1059	2725
1059	1725
1059	201201190008709871
1059	285
1127	623
1127	891706
1127	75726
1127	11513
1127	4864
1127	18835
1127	1097
1127	464
1127	1024
1127	10
1090	922
1090	1424
1090	291957
1090	1235
1090	781
1090	1015
1106	290
1106	781
1106	2725
1106	847
1106	10
1106	87351
1106	449
1115	305835
1115	456871
1115	5395
1115	91629
1115	319385
1113	109287
1113	201008040000133642
1113	144562
1113	201107210005833664
1113	20914
1113	18175
1113	33339
1113	42158
1113	3907
1113	675668
1104	287
1104	7793
1104	1501
1104	1496
1104	14619
1104	464
1104	829
1108	201008050000312166
1108	290
1108	387707
1108	130567
1108	77752
1108	314
1108	464
1108	1725
1120	464
1120	10
1120	285
1056	6607
1056	302
1047	1024
1047	5034
1047	449
1047	24132
1047	9979
1047	11280
1064	221011030001241623
1064	201102210002907951
1064	201102210002907921
1064	41850
1064	201008280000529999
1064	2259
1064	20302
1064	593
